"","State","County","fips","frac_coll_plus2010","foreign_share2010","med_hhinc2016","poor_share2010","share_white2010","share_black2010","share_hisp2010","share_asian2010","gsmn_math_g3_2013","rent_twobed2015","singleparent_share2010","traveltime15_2010","emp2000","ln_wage_growth_hs_grad","popdensity2010","ann_avg_job_growth_2004_2013","job_density_2013","turnout.rate"
"109","Arizona","Santa Cruz County",4023,0.17628373,0.32470399,38725.8396035428,0.24561115,0.15951076,0.0025727542,0.82819486,0.0050140051,3.0082901,611.01031,0.30169573,0.44013599,0.49322259,NA,38.337254,0.02095996,13.762444,0.690951489241423
"110","Arizona","Yavapai County",4025,0.22697513,0.07224001,46530.1747878294,0.1376577,0.81962538,0.0086763678,0.13613036,0.0074701696,3.1019976,814.58069,0.32787669,0.37955081,0.50215632,0.15171343,25.978094,0.00099108671,10.401923,0.758489386942338
"111","Arizona","Yuma County",4027,0.13146718,0.26325345,44266.2431869049,0.20879522,0.35260102,0.019729145,0.59724855,0.010685386,2.959877,734.36005,0.3422299,0.3816002,0.42603901,-0.12004873,59.591541,0.01427414,12.797804,0.535343011452867
"112","Arkansas","Arkansas County",5001,0.14228745,0.015605472,39093.4398759136,0.18717131,0.71039486,0.25053895,0.026973026,0.003733109,2.8419325,521.21472,0.39992541,0.65430045,0.5734815,NA,19.23501,-0.015177586,8.9849005,0.463021561557142
"113","Arkansas","Ashley County",5003,0.13808717,0.019434309,36757.4198050611,0.18408377,0.68187433,0.26097104,0.04891777,0.0024600246,3.2626781,549.01068,0.32172674,0.51858181,0.52151984,0.085361741,23.61598,-0.010756331,8.5946045,0.526889583194841
"114","Arkansas","Baxter County",5005,0.14498693,0.019675113,37757.7330715679,0.15581003,0.95962709,0.0027461278,0.016573122,0.0036615038,3.2335916,617.047,0.31474972,0.50176215,0.47191373,-0.028602874,74.894951,-0.0046574748,26.656057,0.614347546353161
"115","Arkansas","Benton County",5007,0.26199141,0.094988257,59899.0834692485,0.11599606,0.76626801,0.015062867,0.15488911,0.021756189,4.0846462,713.44843,0.23317093,0.31646401,0.61932278,-0.030922484,261.21164,0.018346518,124.58414,0.660628498391291
"116","Arkansas","Boone County",5009,0.1446503,0.0096257357,38785.2784868439,0.16143942,0.95219898,0.0032246702,0.018264098,0.0039410316,5.0462875,588.95496,0.26446077,0.41434595,0.56577462,NA,62.523083,-0.0024420279,25.28167,0.593803129662399
"117","Arkansas","Bradley County",5011,0.12509087,0.070320383,33854.411105318,0.30446175,0.58011818,0.28041363,0.13173445,0.0020416935,1.873879,552.62134,0.33261055,0.5862419,0.46243051,0.018707018,17.725586,-0.034749344,5.7329364,0.476277372262774
"118","Arkansas","Calhoun County",5013,0.063202091,0.016718982,37262.7449701937,0.12055805,0.73379284,0.22764531,0.028315945,0.0017511176,2.6398411,666.54395,0.47694233,0.25405249,0.5282135,NA,8.5398703,-0.0087856781,3.5413098,0.52200956937799
"119","Arkansas","Carroll County",5015,0.16456702,0.075160377,38172.8455876995,0.17504969,0.84026814,0.0044450923,0.12712234,0.0054288423,3.2393897,546.55005,0.33479428,0.42883772,0.58559996,0.048868861,43.559132,-0.010518563,18.327656,0.581190265050744
"120","Arkansas","Chicot County",5017,0.12601423,0.022413207,30894.02,0.33706415,0.40347457,0.54135591,0.045932204,0.0038983054,2.9025805,535.32806,0.55323851,0.46251586,0.46072388,NA,18.314308,-0.027671766,5.2723479,0.517663386323492
"121","Arkansas","Clark County",5019,0.22585374,0.022693541,36277.987345075,0.24591568,0.70350075,0.24040009,0.040269624,0.003826919,3.265244,572.63269,0.35499036,0.45806596,0.56397533,0.16305354,26.550817,-0.015519704,10.426349,0.472585003377618
"122","Arkansas","Clay County",5021,0.087931372,0.0041939961,32158.7764098738,0.18722416,0.96853822,0.006279923,0.013492507,0.0013063358,3.4257894,549.41559,0.31057954,0.42968944,0.5371806,0.032725167,25.150751,-0.014432045,9.2186584,0.450891692040017
"123","Arkansas","Cleburne County",5023,0.13612647,0.014051165,41572.7665768194,0.17507556,0.95856756,0.0045051984,0.019907586,0.0017327686,3.1420858,584.12109,0.25761342,0.41351932,0.49871683,NA,46.903332,-0.014839132,16.565166,0.631222620469932
"124","Arkansas","Cleveland County",5025,0.13953713,0.0030794158,42926.3281160087,0.15105014,0.85096097,0.12452526,0.016687766,0.0011508805,2.6485505,546.66266,0.40480801,0.20916918,0.55562979,0.11116362,14.535376,-0.016709693,5.5672379,0.577293136626042
"125","Arkansas","Columbia County",5027,0.2138333,0.022162063,39310.6083414793,0.23174115,0.59241611,0.3721489,0.021709027,0.0054985336,2.8583229,517.37811,0.39799792,0.55698347,0.5307855,0.14518271,32.050003,-0.014548915,11.526618,0.466814758628163
"126","Arkansas","Conway County",5029,0.13686781,0.01956363,37175.595449631,0.16878843,0.82419026,0.11954121,0.035585012,0.0031495322,3.8290083,590.55396,0.32929373,0.34341785,0.54223049,0.00064944656,38.520668,-0.01364229,14.214602,0.546501384344324
"127","Arkansas","Craighead County",5031,0.22739704,0.032064967,47433.9577781695,0.20256589,0.79591054,0.13802971,0.044347439,0.0092293574,3.7205071,694.25336,0.35033703,0.44079211,0.62887222,-0.0066629034,136.37167,0.011026728,65.191658,0.486458833337544
"128","Arkansas","Crawford County",5033,0.12794554,0.036307011,41954.2970878802,0.18190458,0.86798608,0.015835863,0.060696069,0.006739649,2.6075034,558.49731,0.27067348,0.27138165,0.58458304,0.20043929,104.44888,0.00055287901,42.133289,0.519124270045467
"129","Arkansas","Crittenden County",5035,0.14103176,0.0099817254,44509.0495265412,0.27269152,0.45239872,0.51567721,0.019920632,0.0057358956,2.8143556,633.05884,0.53468186,0.40449664,0.56603509,0.057735167,83.47847,-0.0031693105,32.368366,0.471970701885922
"130","Arkansas","Cross County",5037,0.12482068,0.0015106141,41677.0122551763,0.16752127,0.74667037,0.22669278,0.014885283,0.0047548464,2.6878955,590.11774,0.30579218,0.39113909,0.54941535,0.13383482,28.991808,-0.0039206198,12.307323,0.561877782274383
"131","Arkansas","Dallas County",5039,0.12653838,0.0021234103,36456.4866929522,0.18022119,0.54127651,0.4255791,0.02316412,0.0023579849,2.5755684,488.55417,0.47625539,0.55146885,0.50237465,0.05841982,12.160878,-0.031859465,3.9197705,0.47422126745435
"132","Arkansas","Desha County",5041,0.13800943,0.019121522,27365.2406211562,0.27664354,0.4676353,0.47885916,0.044434194,0.0035714284,2.722713,530.41943,0.45536005,0.5015738,0.48115396,0.090088449,16.934172,-0.0079732686,6.6393199,0.503628447024673
"133","Arkansas","Drew County",5043,0.1998022,0.0164613,33969.1702415041,0.23809615,0.68004757,0.28413203,0.024528608,0.0052175005,3.7336411,605.53314,0.3847115,0.4264102,0.55311453,NA,22.344284,-0.0083263591,8.8971519,0.486513134727798
"134","Arkansas","Faulkner County",5045,0.27479336,0.036785156,52810.9903388468,0.15474914,0.82416523,0.10876304,0.039165642,0.009403415,3.7551522,683.67377,0.29623383,0.33014619,0.65132493,0.092629798,174.77974,0.017664723,85.598656,0.58592774404685
"135","Arkansas","Franklin County",5047,0.11629019,0.0099933269,39884.4016,0.17678745,0.93776554,0.010151724,0.020468965,0.0016344003,3.3623166,559.38141,0.26228705,0.34121791,0.54790312,0.46695158,29.768894,-0.013028177,11.354062,0.522232803457622
"136","Arkansas","Fulton County",5049,0.098145075,0.0040105372,35691.2751327072,0.20396073,0.96406698,0.0069416091,0.0079216007,0.0021233156,4.8289404,469.90762,0.28652996,0.40414411,0.49247947,NA,19.807697,-0.0022790215,7.4070601,0.526700277806359
"137","Arkansas","Garland County",5051,0.20023586,0.042106677,41703.8281575439,0.17814304,0.83959216,0.087457299,0.048133798,0.0062485072,3.3942423,711.79883,0.34921932,0.34540609,0.52111834,0.10295064,141.6745,-0.0010571337,55.686291,0.577025509804434
"138","Arkansas","Grant County",5053,0.15015951,0.013960429,48056.3879460035,0.088442884,0.94107431,0.023805523,0.021957094,0.0020836834,3.1503377,562.40485,0.21357432,0.27557072,0.59500217,NA,28.257002,-0.0031120731,12.239478,0.587392550143267
"139","Arkansas","Greene County",5055,0.11891735,0.0091788648,45322.5175100974,0.16271152,0.95428842,0.0091708247,0.021406511,0.0024947277,2.880573,644.729,0.26320055,0.41318548,0.58523327,NA,72.857887,0.0075438907,30.965899,0.474156972463555
"140","Arkansas","Hempstead County",5057,0.14644267,0.059464309,33867.1204829935,0.2362949,0.56481934,0.3006767,0.11999647,0.0016599324,2.1386013,544.88336,0.31486833,0.42293113,0.5765503,NA,31.076809,-0.0093801711,12.872499,0.450941656789148
"141","Arkansas","Hot Spring County",5059,0.12604921,0.0084821153,44741.2160191963,0.1194883,0.84144825,0.11423625,0.027913617,0.0020103727,3.5417521,566.66803,0.30575159,0.27789083,0.57419062,0.12164684,53.515579,-0.0052921707,21.267742,0.477670419963481
"142","Arkansas","Howard County",5061,0.12402026,0.058083206,36618.1034882878,0.22020102,0.6738705,0.20900719,0.097831607,0.0049314671,2.9237556,560.25848,0.43817851,0.57055491,0.58187449,0.044094753,23.428646,-0.0027231907,9.9158449,0.529579316389132
"143","Arkansas","Independence County",5063,0.14737046,0.04089494,39167.7642098944,0.19356509,0.89813626,0.023740007,0.05836767,0.0064950581,3.5232255,547.74847,0.32475752,0.39711291,0.57117277,NA,47.97023,-0.013705831,18.825766,0.52051649928264
"144","Arkansas","Izard County",5065,0.11953536,0.016288236,36393.6556658878,0.18847555,0.94962031,0.015040888,0.015186916,0.0019713785,3.6926005,478.80988,0.29567608,0.36271811,0.46124148,0.077076852,23.590324,-0.0064488519,7.8714795,0.520189811084251
"145","Arkansas","Jackson County",5067,0.069937028,0.0087542823,31058.3271100739,0.25506166,0.78790909,0.17230649,0.024226259,0.0035773909,3.1669462,566.85547,0.45451751,0.46334887,0.46791032,NA,28.389166,-0.026495207,8.8226156,0.377530589543938
"146","Arkansas","Jefferson County",5069,0.16847891,0.015563479,38466.202908651,0.22057746,0.41389552,0.55547231,0.015742235,0.0067776428,2.3488615,664.38959,0.46800017,0.36442393,0.52348107,0.06688308,88.929695,-0.020801164,31.961172,0.477481068154643
"147","Arkansas","Johnson County",5071,0.15084438,0.070215724,34188.4216914644,0.19699845,0.83508223,0.016288176,0.1211433,0.003589425,2.7625952,600.36865,0.35693696,0.41573244,0.53978699,0.012431059,38.708466,-0.0053546657,14.786209,0.51393322872139
"148","Arkansas","Lafayette County",5073,0.13317572,0.004149036,29868.7445389143,0.19775578,0.59947675,0.37527797,0.017135384,0.0017854807,3.2900198,436.41205,0.33942708,0.39558101,0.47164041,NA,14.471821,-0.022981977,4.6926937,0.5
"149","Arkansas","Lawrence County",5075,0.092552841,0.0043649445,33839.1456215906,0.24468684,0.96744186,0.0098765437,0.0090726381,0.0011484353,3.5558407,480.81033,0.24032426,0.36564204,0.51626563,NA,29.636803,-0.0070129214,11.087211,0.457292317301686
"150","Arkansas","Lee County",5077,0.087131917,0.013858363,26428.5475825019,0.28840211,0.41442823,0.55775136,0.016116655,0.00331791,0.81643963,518.50061,0.46084383,0.45032191,0.37087244,NA,17.297743,-0.0020132316,4.9865422,0.394186851211073
"151","Arkansas","Lincoln County",5079,0.085683815,0.012185249,32063.7312155087,0.28390163,0.65770483,0.30140087,0.031979624,0.001132022,2.518774,506.01974,0.38339385,0.36145687,0.41734496,-0.19503713,25.171099,-0.019150123,7.1110935,0.357373420640044
"152","Arkansas","Little River County",5081,0.11914271,0.0033804437,35230.3639055501,0.18871719,0.74641258,0.19793485,0.027105004,0.0018221851,3.3753629,455.83054,0.33025047,0.35774556,0.56066644,0.32402024,24.745705,-0.016391594,9.9106817,0.540453074433657
"153","Arkansas","Logan County",5083,0.11463495,0.012361726,36670.2430993603,0.14224619,0.92193443,0.016865745,0.02281573,0.0045296294,3.4269996,534.17749,0.26437935,0.36541337,0.52934295,0.082784951,31.566416,-0.010627835,12.045878,0.489495923347021
"154","Arkansas","Lonoke County",5085,0.16973901,0.016990518,56336.6227105155,0.12266467,0.87933761,0.064368889,0.032857392,0.0063802958,3.2570727,631.30835,0.27492118,0.24150695,0.63314557,0.071540445,88.689827,0.011921621,39.962063,0.570466427282368
"155","Arkansas","Madison County",5087,0.13515788,0.021811886,40351.2770885029,0.18855692,0.91945028,0.0034357703,0.048291661,0.002822764,2.369014,599.82294,0.24076658,0.25846252,0.59663123,0.082126074,18.83954,-0.010687169,7.7446251,0.594164241836405
"156","Arkansas","Marion County",5089,0.14786737,0.020430043,34308.6938689726,0.15292884,0.95856601,0.0030625113,0.017234132,0.0019816249,3.0161951,545.79877,0.20330971,0.35593423,0.47179213,-0.1717907,27.894005,-0.0026440823,10.071858,0.556066108352479
"157","Arkansas","Miller County",5091,0.12577756,0.016978411,40423.4885830034,0.18712205,0.70615709,0.25116193,0.023882933,0.0036829021,3.0722041,631.79492,0.39744672,0.39561528,0.54606062,0.09302406,69.474838,0.0023773562,29.257696,0.504979836245876
"158","Arkansas","Mississippi County",5093,0.10857307,0.021471856,35294.7364242685,0.25506178,0.60469019,0.34627798,0.036467299,0.004767633,2.3623002,618.01141,0.45356813,0.45578873,0.53906447,0.083787069,51.611641,-0.0056958282,18.712551,0.410742811501597
"159","Arkansas","Monroe County",5095,0.12199654,0.012195494,31124.7495398208,0.22713536,0.55822802,0.41293409,0.016198307,0.0059910133,3.0276551,491.19843,0.49611017,0.53672034,0.49239454,0.13429849,13.422365,-0.024374606,4.6893454,0.51850487939606
"160","Arkansas","Montgomery County",5097,0.096883997,0.011822101,34860.8741435649,0.1967255,0.92821753,0.0030568147,0.038052071,0.0019593376,4.1970243,536.81641,0.25697693,0.37870088,0.51374906,-0.016019337,12.164692,-0.026713504,4.01472,0.544725738396625
"161","Arkansas","Nevada County",5099,0.10757889,0.0042724623,29350.1516060909,0.19905634,0.65143937,0.31299323,0.024452595,0.0011128562,2.7069647,302.58252,0.39108163,0.37961921,0.55763209,NA,14.562093,-0.017934695,5.6455021,0.526249804105939
"162","Arkansas","Newton County",5101,0.12188023,0.0085803131,33733.6789915966,0.22493102,0.94765908,0.0019207683,0.016926771,0.0020875016,3.5616355,311.34851,0.22633933,0.16468041,0.51962173,NA,10.147449,-0.0034947912,3.9578705,0.643904010307618
"163","Arkansas","Ouachita County",5103,0.13040593,0.0080744484,31986.9702526799,0.20193043,0.56301683,0.40987751,0.015620215,0.0032193132,2.3245578,481.11224,0.45079741,0.40165669,0.51291239,0.034539767,35.644882,-0.023356425,12.638103,0.530056148849499
"164","Arkansas","Perry County",5105,0.10509984,0.0058201374,46231.743034945,0.15047021,0.93623745,0.021445667,0.023647677,0.0016275729,3.6733148,561.14685,0.31773028,0.2591202,0.55891722,0.089986525,18.942589,-0.015998933,7.1744261,0.576573208722741
"165","Arkansas","Phillips County",5107,0.11685891,0.0030504647,26513.0344257021,0.32684377,0.34632531,0.63331342,0.013191157,0.0028036954,2.4242942,533.38293,0.57837015,0.55937248,0.47504449,NA,31.275156,-0.021586694,9.6770859,0.462610242347884
"166","Arkansas","Pike County",5109,0.12333129,0.026806271,35056.9059427863,0.20917885,0.88238424,0.0324152,0.064387567,0.0038575463,3.1092336,469,0.29497913,0.39426851,0.55483937,-0.085065641,18.798971,-0.025440529,6.3784304,0.524521309450278
"167","Arkansas","Poinsett County",5111,0.088651933,0.0076252548,35280.5382174674,0.25264129,0.89008665,0.077411219,0.022088435,0.0017512102,3.3958285,517.17023,0.39803901,0.40173143,0.54070044,NA,32.414764,-0.013669796,12.248332,0.419886109870478
"168","Arkansas","Polk County",5113,0.10188532,0.025148187,33603.402671571,0.20493734,0.89773494,0.0039202399,0.057593651,0.0040895394,3.0884113,485.82901,0.34913576,0.47645167,0.53275102,0.14250444,24.090597,-0.00087373611,9.1526079,0.57121711632914
"169","Arkansas","Pope County",5115,0.19899012,0.032348283,41897.1814619296,0.18831782,0.8690449,0.033244811,0.067493603,0.0068816226,3.8357649,588.1601,0.27784798,0.45285526,0.58407712,0.051174376,76.000435,0.0062135248,33.81831,0.517276422764228
"170","Arkansas","Prairie County",5117,0.11513904,0.00076998578,37846.5467584624,0.15170214,0.85714287,0.12507172,0.0092943199,0.00077591557,2.6045969,429.42365,0.32682285,0.37411225,0.53907192,NA,13.449966,-0.017136374,5.4556088,0.542028535980149
"171","Arkansas","Pulaski County",5119,0.30047801,0.052206121,51051.5291394293,0.16352996,0.55309761,0.35744667,0.057918005,0.016687112,2.64116,783.7868,0.40590799,0.32271874,0.62723798,0.033612799,503.77554,-0.00095340877,229.75575,0.586609417173467
"172","Arkansas","Randolph County",5121,0.11114775,0.013686961,36814.1517613668,0.19762005,0.95865101,0.010072903,0.015749346,0.0016138906,3.3535357,594.25305,0.30804628,0.32642418,0.53286928,0.12471977,27.551744,-0.017133929,9.28409,0.506129727320009
"173","Arkansas","St. Francis County",5123,0.10778829,0.01921111,33037.8894826244,0.29907337,0.42370301,0.52243614,0.040661052,0.0039139357,1.9252871,526.56403,0.56829172,0.45650902,0.44146639,0.021437459,44.516842,-0.017685622,12.949552,0.369419468842576
"174","Arkansas","Saline County",5125,0.22331701,0.023177551,59334.0635560783,0.10108703,0.8896544,0.050383691,0.038154185,0.0058520338,3.7694011,726.8067,0.26350051,0.22870402,0.62269753,0.17248574,148.03421,0.020108441,71.337463,0.627937998853464
"175","Arkansas","Scott County",5127,0.089833818,0.04684478,37501.7537612392,0.23720989,0.85346746,0.0067657796,0.06961631,0.004341397,2.6069086,541.17267,0.37670597,0.47659886,0.55822212,-0.07316985,12.588533,-0.00092528865,4.8222609,0.457662069854363
"176","Arkansas","Searcy County",5129,0.090950415,0.0097606052,35964.8269676632,0.22666965,0.95179987,0.0018303844,0.014765101,0.00085417938,3.3976736,439.46796,0.33005622,0.34343299,0.46994352,0.10711516,12.30305,-0.0096372822,4.3192039,0.635817117544692
"177","Arkansas","Sebastian County",5131,0.17327446,0.090111688,42356.3557625016,0.18231079,0.72834486,0.072257921,0.12282892,0.023672994,2.9565032,624.58478,0.33338228,0.41993329,0.60046297,0.017451417,236.40134,-0.0014753829,101.19024,0.515067415484802
"178","Arkansas","Sevier County",5133,0.090758987,0.16954555,38205.4698088873,0.23035425,0.61062258,0.04596084,0.30601478,0.003282917,3.9039428,531.25195,0.31745961,0.47487736,0.5710296,NA,30.184418,-0.030272976,9.6102457,0.515611061552186
"179","Arkansas","Sharp County",5135,0.12578799,0.0063587762,31829.5731000927,0.21543796,0.94989574,0.0079355882,0.016797962,0.0020028076,3.9018569,530.84857,0.30477098,0.35280615,0.43628833,NA,28.562021,-0.010252282,8.9884996,0.556528135343876
"180","Arkansas","Stone County",5137,0.1056185,0.0073923664,30695.4202033242,0.23487176,0.96111023,0.0016943682,0.012667419,0.0030048753,3.4332485,484.2861,0.25287062,0.493745,0.47473499,-0.17467345,20.438486,0.0071424744,7.255877,0.588561799980176
"181","Arkansas","Union County",5139,0.16039665,0.02042955,40141.2348759576,0.21335699,0.61773819,0.33377361,0.035063282,0.0043284609,2.7966676,613.52411,0.43365085,0.45796564,0.53106469,0.019065758,40.067745,-0.020502781,14.601406,0.568908225137885
"182","Arkansas","Van Buren County",5141,0.13038938,0.011562636,35164.8343451865,0.22583862,0.94142818,0.0065915002,0.027464585,0.0026597283,3.6084449,574.53516,0.29211757,0.30628422,0.46768728,NA,24.423033,-0.010286738,8.2822256,0.592067344152889
